Uuid,SourceFileName,SourceFilePath,SourceFileMd5,SourceFileSize,CarFileName,CarFilePath,CarFileMd5,CarFileUrl,CarFileSize,PayloadCid,PieceCid,SourceId,Deals/0/DealCid,Deals/0/MinerFid,Deals/0/StartEpoch,Deals/0/Cost,Deals/1/DealCid,Deals/1/MinerFid,Deals/1/StartEpoch,Deals/1/Cost,Deals/2/DealCid,Deals/2/MinerFid,Deals/2/StartEpoch,Deals/2/Cost,Deals/3/DealCid,Deals/3/MinerFid,Deals/3/StartEpoch,Deals/3/Cost,Deals/4/DealCid,Deals/4/MinerFid,Deals/4/StartEpoch,Deals/4/Cost,Deals/5/DealCid,Deals/5/MinerFid,Deals/5/StartEpoch,Deals/5/Cost,Deals/6/DealCid,Deals/6/MinerFid,Deals/6/StartEpoch,Deals/6/Cost,Deals/7/DealCid,Deals/7/MinerFid,Deals/7/StartEpoch,Deals/7/Cost,Deals/8/DealCid,Deals/8/MinerFid,Deals/8/StartEpoch,Deals/8/Cost,Deals/9/DealCid,Deals/9/MinerFid,Deals/9/StartEpoch,Deals/9/Cost,Deals/10/DealCid,Deals/10/MinerFid,Deals/10/StartEpoch,Deals/10/Cost,Deals/11/DealCid,Deals/11/MinerFid,Deals/11/StartEpoch,Deals/11/Cost,Deals/12/DealCid,Deals/12/MinerFid,Deals/12/StartEpoch,Deals/12/Cost,Deals/13/DealCid,Deals/13/MinerFid,Deals/13/StartEpoch,Deals/13/Cost,Deals/14/DealCid,Deals/14/MinerFid,Deals/14/StartEpoch,Deals/14/Cost,Deals/15/DealCid,Deals/15/MinerFid,Deals/15/StartEpoch,Deals/15/Cost,Deals/16/DealCid,Deals/16/MinerFid,Deals/16/StartEpoch,Deals/16/Cost,Deals/17/DealCid,Deals/17/MinerFid,Deals/17/StartEpoch,Deals/17/Cost,Deals/18/DealCid,Deals/18/MinerFid,Deals/18/StartEpoch,Deals/18/Cost,Deals/19/DealCid,Deals/19/MinerFid,Deals/19/StartEpoch,Deals/19/Cost,Deals/20/DealCid,Deals/20/MinerFid,Deals/20/StartEpoch,Deals/20/Cost,Deals/21/DealCid,Deals/21/MinerFid,Deals/21/StartEpoch,Deals/21/Cost
f2cab21a-6979-4835-8e27-dc250baaa969,fil-test010,fil-test010,,17180886010,QmRTnCWyv2bSEeLu5VNqzvwenQWKgFzkrhM6qEoU2BbskH.car,QmRTnCWyv2bSEeLu5VNqzvwenQWKgFzkrhM6qEoU2BbskH.car,,http://download2.storefrontiers.cn/ipfs/QmdGvxePN4o16GstLnZJhuWKfN5Fezpvx5qyNZm9UpmyQa,34091302912,QmRTnCWyv2bSEeLu5VNqzvwenQWKgFzkrhM6qEoU2BbskH,baga6ea4seaqhtpisyrtu3cy5xg35hik3uknirowuh74bt4yiqzqwhp6z5i3sgga,2,bafyreiddog4243zcppipt5z7c6qbam4gqqdk3ixulwn2nbinlxp4xdjuu4,f01222595,2887395,,bafyreifqe2tcwocaqx6s3vl4kmb25lcg7qt4kqdlyklaw3nxcwhuvnudnu,f01225882,2887395,,bafyreighh3tfqv4t45szrq5ekqdqli4edyidhhhpuatt6r6ejkag2xumkq,f0143858,2887395,,bafyreig76qm5bfvofiruh7kxlhhn4f45sd6pe34pmnzkxfgwlhwyf3e7xy,f0187709,2887395,,bafyreicteynbxl566aci4pj7rrmglga56yjma5mdag5ourc4yqsbmlp5wa,f02032191,2887395,,bafyreicinrqmjd6vcbmbiqfinssoivtnd7n2koyiebkhab4etag6exqtl4,f02301,2887395,,bafyreihrb3hxocf36l3dmawxwmzh5oovm7yju5fwodnuft6v7l2z4thepu,f0240185,2887395,,bafyreichk2p7lavtwrflxukehxy5hundtc4chxpfrvlz4f4iq4est3pfs4,f0466405,2887395,,bafyreidr5hd5sm4paxsb64kjxp463pn47yh4bghmjowbuorlduryi4yqju,f0717969,2887395,,bafyreianh5lfnzfvmjsd2q5sssv6wcyspndeblha7fpcoypyddckqm7jyi,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d00e662-bf25-41f4-96f3-9615ecdca206,fil-test010,fil-test010,,17180886010,QmdBK3xH6pT2ipkBoPrgxMZKJm6fmTVn35tAhqACjQQNqg.car,QmdBK3xH6pT2ipkBoPrgxMZKJm6fmTVn35tAhqACjQQNqg.car,,http://download2.storefrontiers.cn/ipfs/QmZCtSijbxvdQuXYUJyJ9se8jpEGEsMnp1wvTLCK3QViKX,34091302912,QmdBK3xH6pT2ipkBoPrgxMZKJm6fmTVn35tAhqACjQQNqg,baga6ea4seaqi73zead7wzaxt5nhmtdr2iepzns7nxmjykzeaaa527fpw5ocwgfq,2,bafyreihxlces4dxi3zma6nkul26dsgyyae3puj3whc57k5qwybmlcvc55u,f01222595,2887395,,bafyreicdme6bqdgfgvfhsuimdbuwxmls6lsg3fh7fxvaw76uhkhzjql25m,f0143858,2887395,,bafyreiaruvxk6ofnultlcojcsipwrrfks3tbham2mkmpnnvid5lqjeppma,f0187709,2887395,,bafyreiceuztfnyex5zlu3emz7lj2r6txhbpw3hs434fzglzxkbbm564xum,f02032191,2887395,,bafyreiavqmiodd2ckvhm3kusqguha3emei4ccrxjhl7oljmqmej4ndc5fy,f02301,2887395,,bafyreidomk5zjhs6576a5igodopv5iwopmwlinyateegcpqrn2rjsermx4,f0240185,2887395,,bafyreihdu5cicg3jjbwaalf24ub46cqcmbc3gc4crk4vqggs77q2svk2ta,f03223,2887395,,bafyreicuwvpmglrea4fxik2mq74mev63n3peaylwrbqehcwr7xm5is67oy,f0466405,2887395,,bafyreidkw5d4ayrv6n3cj2jcmzhq3hx4tojthnzp6hpofvkehantr44chm,f0717969,2887395,,bafyreigaio7w4v5vxnljyrt7eaypwkkdqvwpdphmzb4cpjz4zowyyaynfe,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6a2057a-ba0c-4637-a0a9-9a37c7623af3,fil-test010,fil-test010,,17180886010,QmdtveRYXog8eEXJntd1D4LhxUxz3cYFjdngDN1mJAR5n4.car,QmdtveRYXog8eEXJntd1D4LhxUxz3cYFjdngDN1mJAR5n4.car,,http://download2.storefrontiers.cn/ipfs/QmQh2uYhZSjifJZybSb4UBPb6uKm9JZA4y6qzVu1P8txGa,34091302912,QmdtveRYXog8eEXJntd1D4LhxUxz3cYFjdngDN1mJAR5n4,baga6ea4seaqmu4xyx3rs2qyyxwlgcshfer2mswzy7ulu5pwuf6rpor2lvde22gi,2,bafyreihasbyau5k4ht5ztn4xbra7q4acwbj2l74i2oerm4lakhfbnmqs64,f01222595,2887395,,bafyreidwazr7laibrpzqhciqjnqn7pnjdld77sm67urzc7s4c7yfs5s43i,f01225882,2887395,,bafyreibtz56fhjybjjjd3b4kw67c2w6ohyerngrsu74vxyzz54yeax663a,f0143858,2887395,,bafyreifwwelggzxq3vmib3blkjsivc5qnf7yohwkpmtiqzw5nzj7wb76ca,f0187709,2887395,,bafyreielsbvmaola5pujqostpvy3wb6lowrtarfcnmr2jrt3gy4f56a32u,f02032191,2887395,,bafyreicm4ct5jbxbeie3ob3ah2abeuv6ukti7xf6eqq2wmnjnucpwjcsoy,f02186655,2887395,,bafyreiat26hqvzfmjvt7pgr2ffygr4n6eerzykkbz3nerlyd4u7giu3kca,f02301,2887395,,bafyreifztwdjz75xcozvwov75s3dj2mhusci4g432hnpr6dtiey3rongyi,f0240185,2887395,,bafyreihdaaxa3zgty3wlwbzf25hwo3nj3omxexcucunpm4ie6p54pjbmye,f03223,2887395,,bafyreihqbgtxnqhtuxi2ox4lvzczhhecwcfrf4s77x6gae5egknqhmmo3q,f0466405,2887395,,bafyreihhunoecxksd35hojp56fznju24zronvzpcqpjc5nx7e2rk7ohgti,f0717969,2887395,,bafyreicwojnhke3cu5nlt4uxfjrilnnom237ttfxx4wgkonqtqi4kubusy,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d29d9ee-9bf5-41c4-af14-8ac266ba94aa,fil-test010,fil-test010,,17180886010,QmZkTRpBidj864t3t6vvzBfUL4aBYGtpMJprpEXfScUMZ2.car,QmZkTRpBidj864t3t6vvzBfUL4aBYGtpMJprpEXfScUMZ2.car,,http://download2.storefrontiers.cn/ipfs/QmQ8dgJb7VQqQD674wKhjQPQwTjpGLQmNK7Msn9AuZCKcC,34091302912,QmZkTRpBidj864t3t6vvzBfUL4aBYGtpMJprpEXfScUMZ2,baga6ea4seaqas6im6ygwa3ntwarnspzoaytk5hbmuoh67ggl2xu2bc6iy7xj4fi,2,bafyreig5fjq5mrv2few3fa3pypaekfwuif3vubxs4wbxyaxzm2zbvt5f3a,f01222595,2887395,,bafyreidatduti6azwokdf3jeomqattzcad3pctrqcqu4uahv34cmagh5fq,f01225882,2887395,,bafyreig5kvzfy5hpqjwzrfmaqyki4dzzbyc5rpf2rxwejku6rpkzshhwhq,f0143858,2887395,,bafyreidx4s6f5smmabmq2dkqw3w2relpxqrjugfg2tutf6uuv36bsj5j5m,f0187709,2887395,,bafyreigihztzoov6y6lz6uyu5uedieyi6qqmzggjlhmu4ujklougryhx3e,f02032191,2887395,,bafyreifqkjawiqbthfoe6gl4ilxflgcgphvqwhptmgpca45skooiqpfps4,f02186655,2887395,,bafyreiciuazgzjmhupim2bu4hjolo27ckj7wwizunncu5h2qw3vp6ven6q,f02301,2887395,,bafyreiftadwvrxqm2repvhyf3ezaq4x2fxj6pyu4ubpykqei7nno2mb4d4,f0240185,2887395,,bafyreidn2bi3epspkewupyic2u2oxax2zbfk5smn3cnxbhtej44ntlt7dm,f03223,2887395,,bafyreichjbnplweang2biowt2ahdiovirkrijl2lbje2bfaue2qcsxo2t4,f0466405,2887395,,bafyreicrwy6qrfzi73sligohh5fav4pmbkiryfrqawookjpioe3t2t4rlu,f0717969,2887395,,bafyreiam2ex5v6wuvyujdlbkbhmsfergr5gcpai4qlm3tmndxdiyt2qdwe,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d32cff-4543-421f-bdab-aa61a1aef3d8,fil-test010,fil-test010,,17180886010,QmRcNXtTrwqZCb1cs91WPLwW7sibGhcDMG5ZxJNTs37Tnb.car,QmRcNXtTrwqZCb1cs91WPLwW7sibGhcDMG5ZxJNTs37Tnb.car,,http://download2.storefrontiers.cn/ipfs/QmUbqBJCtQgA4wbnpKLj1hntJsHW3sdybmaeADJE93ypyX,34091302912,QmRcNXtTrwqZCb1cs91WPLwW7sibGhcDMG5ZxJNTs37Tnb,baga6ea4seaqetiyf2etumfmmb36pylcwyyzypfdcl64vvu3zhnf4z4irbk47gcy,2,bafyreigdxnqsomyz7yffb6y3uezjhuio5vgh7wobbrywb44yfa35fv7mgi,f01222595,2887395,,bafyreibsywevx2itry2lxalaxdrudhdf5fj6nhxmezxa2miho3svxuxegu,f01225882,2887395,,bafyreicvxldzbsxrafluk3i3of2ah6lgjxcr7hbr5zdsqhpnvyedxw3zoi,f0143858,2887395,,bafyreidorytm45iyacliegkv6l2ro57ikquhs2u5bc3vbicscaebfzujnm,f0187709,2887395,,bafyreiegrprgf7hfs53e7mhlin3p54wzgobey4ok55vnjsdnzyq2zpgsqa,f02032191,2887395,,bafyreiadlnez7kjopf3yxysd6r7ahdrpazhzafuejv4ckulyixoicman7a,f02301,2887395,,bafyreia6eemm3nr7b4fxophy22r5zrlxd3ezbzwnr25ydnf4fwcxniqccm,f0240185,2887395,,bafyreigqya3gv5qdnet6v6maz4m2jkzimk6r4cni4pv27hofuu5uvd3dx4,f03223,2887395,,bafyreiew7qndepmjgfts7lfu77nkwnravgnuw2d7a7z27eiol5x6ciroam,f0717969,2887395,,bafyreih5zftui2bucrsbmnobxxtddwsuiwegesdndy2yygun6zsxrxlrom,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571570d5-3291-4713-83a6-165d4b0c09c2,fil-test010,fil-test010,,17180886010,QmXTHkpxLCoxY2C27LgCawGKUq8RZ1Ckd173uoyGzg1DSc.car,QmXTHkpxLCoxY2C27LgCawGKUq8RZ1Ckd173uoyGzg1DSc.car,,http://download2.storefrontiers.cn/ipfs/Qmcxw3wMSUDKuHfEbVecRLvSFWdxmYncdZHmH1sn7Fu7kf,34091302912,QmXTHkpxLCoxY2C27LgCawGKUq8RZ1Ckd173uoyGzg1DSc,baga6ea4seaqgsr4k6cl362ze4n7nt7exty4uahdb67pmuuyvasuoy2esilqkqpy,2,bafyreiaauabyzqxx45gwdz7uxngvy37amp7yg5y7biglew75f44qav262q,f01222595,2887395,,bafyreihhsu6zoy5tuiw4mmn62knbgreehbs6667s6h6fdtrjpveyhaki5q,f01225882,2887395,,bafyreidqleshxnfehr3b7hzypk7bmolgtacyw2njosoj55qn6jcmbcwb6e,f0143858,2887395,,bafyreiaeohzc7asnxnllsq2wixphkvgvwiq427bo2a6rb3usexbl36afxu,f0187709,2887395,,bafyreia3h2mf6fn32ppfn7l37664k6zivpdvyhdv5ehvakmhgdgw3o2xeq,f02032191,2887395,,bafyreihmcmokefdy4erhv2g2d6aynkmiipfen4e6ljds7rrjriwtjye3ym,f02186655,2887395,,bafyreiex42khcvvdyfl2on26ojwqw5tcz7su6wcahif6ogwotvelrlczae,f02301,2887395,,bafyreids6vnhyeh32ynpgeujctxsl4thqgavhm7havqiq22574s7eegiji,f0240185,2887395,,bafyreid2ylwwprwdhuygra5mm4vwwpyhlrgvadq4nxds7ihroorzqliz6e,f03223,2887395,,bafyreif236isz26u7p6vyo5jljcxmencikd45dkudklin34x7su6zpbp3y,f0466405,2887395,,bafyreibg6zhaxrl2bwet77m7elriqkdbdj4ps5pgty5mdxqmbgjwkkqefu,f0717969,2887395,,bafyreigzqtkv574uhdtg2aefxjskvsxxiw2hilxsubrpzp5tpqeyyh2cfa,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3de115ea-dd05-4265-8b56-bb492197db83,fil-test010,fil-test010,,17180886010,QmNdjCN6NxtgnaHpR1cnfeDYrNCu5U8Zj9XBgnud6oYh1Y.car,QmNdjCN6NxtgnaHpR1cnfeDYrNCu5U8Zj9XBgnud6oYh1Y.car,,http://download2.storefrontiers.cn/ipfs/QmVVyN4egXPVSRDsFrusA8ZBa3Hyy4eqXzeZbfUerqKrSJ,34091302912,QmNdjCN6NxtgnaHpR1cnfeDYrNCu5U8Zj9XBgnud6oYh1Y,baga6ea4seaqkqxa7mxjlyvqgc2gerqbz6pwxmbm5dt367smnk2gf76yfmp7oyki,2,bafyreib4gnxraz6ksld3mbnibpw3ifkrweyczywpmxrm4g6dwumpjrdkdy,f01222595,2887395,,bafyreiaoy47vmfh67pnzzrstzbzwv27zgkxbdhmwod36vo7wfaj5o3tv2y,f01225882,2887395,,bafyreigsfrwvujgro457eegth3tg3a2dlt74pk3qgtqaqrkrspouyphspi,f0143858,2887395,,bafyreifisog75gruwoj7nehpvo64veldtgxo57o6cu6z32cv4bfmzl6owe,f0187709,2887395,,bafyreih7evr6lgtkzvv6njdh5ghgrpj3l5lan4yzjgtpjy4q46apzx6vnu,f02032191,2887395,,bafyreibbfeqn63skbenjs66lg54i23skt3ryuwqioen25ntnqujunwszpy,f02186655,2887395,,bafyreiaq5tlv42jwbllqol6nnlirr6o3fntz7f3xme2ixfvoe64xztpxou,f02301,2887395,,bafyreiedaqkkgq7xvinvdzfjwscob2plc3l3hqfbpzdmsqkcjdeiuobc2u,f0240185,2887395,,bafyreidwqqbueu4smifiumqsjb3ksneukpi4bxzilazjxc5qgdptsgyhhy,f03223,2887395,,bafyreiclnjpsojdgt5enhpn7fpt7522h2jurg6ogyeaioa6g3cosdvkfqa,f0466405,2887395,,bafyreig3tcmgm54yb6dgkz6fuy267isxennybbtiihu7idqaajl7fbtls4,f0717969,2887395,,bafyreicfc7dxgvd7un776uat3sgv3bb77swp4yfgu4aisjmnyxinzmg4o4,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513c5525-606c-4ab0-8223-0a8b74453d72,fil-test010,fil-test010,,17180886010,QmV1HAYiJA8TtD7qc18Scp4i9kXXhQ7XPmiDY8VA3DBww5.car,QmV1HAYiJA8TtD7qc18Scp4i9kXXhQ7XPmiDY8VA3DBww5.car,,http://download2.storefrontiers.cn/ipfs/QmdsoVSkWu9rhCtKoWnkueL8sRHTt1hHAr44gN7HviJZb9,34091302912,QmV1HAYiJA8TtD7qc18Scp4i9kXXhQ7XPmiDY8VA3DBww5,baga6ea4seaqa3oisiqkoho63pkj5gqboecfnwq3kdqun64b5b4pmfrdq6gb72my,2,bafyreicef2tbmzgtfk3ua7ireqsy7jlcg2m54rmiltj6ronn7djgiz6qzy,f01222595,2887395,,bafyreiangfn5c2uzxdyzqdgq5vffqqtvlxiky3g7kkwihb6nzojzv7hng4,f01225882,2887395,,bafyreicymoypuw64zguj3hkseqyoanfgdtvlaob3wjylfyunbfncjqnxym,f0143858,2887395,,bafyreigbgzu36lth37z74zevahmmmh4aclhau2n5ermfp53dsrpoejcm7q,f0187709,2887395,,bafyreicgfimz6xomemgmfppjqc55bngn6rz3xa4oghhtufj4bjddo63xie,f02032191,2887395,,bafyreif4ftokqpxz3ocsef4g43h4zsysdl63nuh43eu3fwifenrqloogby,f02186655,2887395,,bafyreicj4qwxkjnyrnycjib6ehzhhabs2uhzyondphtlwiwtjjkgtvgkya,f02301,2887395,,bafyreiargisg4czjli6qbd2usneuxiqbe33g2nikgq4fnbvthdfefdgzje,f0240185,2887395,,bafyreied4b3kjctaug7qw2uauoptlhr3lwhho2wg6ctsywtkobfsamglra,f03223,2887395,,bafyreifvhsk77tsxqwuwzpkgvi75jx22qang7c3alqk4osa6yj5yzn57qm,f0466405,2887395,,bafyreifj7ue6g5stwxbcph44iijtbj2rxzdw43dp6mcqjuyd6grrign67y,f0717969,2887395,,bafyreidugspt3tmfpnqvu2ixj5qwvov4poniarwsj7oppjuhorcjqwi24e,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b2d461d-12d7-4ccd-8eed-d0b7233efb19,fil-test010,fil-test010,,17180886010,QmWFJKvt31x42eChJaZ2Y5do6nPUjrLLPapVNXj5Jm2mxU.car,QmWFJKvt31x42eChJaZ2Y5do6nPUjrLLPapVNXj5Jm2mxU.car,,http://download2.storefrontiers.cn/ipfs/QmT4sVF3WBHX6CKuDfWPCFXT6egc88vBFYwi4DXXSr2foy,34091302912,QmWFJKvt31x42eChJaZ2Y5do6nPUjrLLPapVNXj5Jm2mxU,baga6ea4seaqpuecyjho7slb5hn3eqkncx453v6iynh2kzn5ejyfwj2w5vtzhmay,2,bafyreibkj7ky7p2pybhhqepdf4wvcadm25l4qe3uj656rdljxgvk4eelxa,f01222595,2887395,,bafyreidivndsix2roqqd7elflbnt55xzdmilqnvrjlbpd4auvhlqstanvi,f01225882,2887395,,bafyreihikofcfarl3euqrwq57afn52eayv26kp6akvku73tf7bbjlspwqe,f0143858,2887395,,bafyreigicyiki6ju5wizsava74gtu5lrxcj4g5e2x4lrhryzk6klir7th4,f0187709,2887395,,bafyreicnterbyp4kzpskjitcteuh7t4schd7wqmuxoxlmse7jxaxgvnyiu,f02301,2887395,,bafyreicoah3rtbonxujnoeomqk47xnznclfg5jdyqi6qvyryqigiwcoffu,f0240185,2887395,,bafyreib7pf6h3b4ulpq2y3p5s6x27726vatlkenc63nxn53mq7siwr4oki,f03223,2887395,,bafyreibqvygrnrgtasxdyh3uoe7dlk7n7acuchz6mlreup77dg5yrrtwou,f0466405,2887395,,bafyreid7gmmws4plasd5mudfpk4dya473rjz4mkxk2grhtmpdzi5i4xla4,f0717969,2887395,,bafyreiajmsqdgsknxfmf56ba5i4eydjiishay3ji46mefmox47ue2ys3te,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50842aa9-4e20-4c17-b25f-7e022f1664a0,fil-test010,fil-test010,,17180886010,QmR9rgSFTDFw9gRbxxQ9KQNSBytpWXPWkCPu51yTpxTEbT.car,QmR9rgSFTDFw9gRbxxQ9KQNSBytpWXPWkCPu51yTpxTEbT.car,,http://download2.storefrontiers.cn/ipfs/QmYjFZmX5BvxnH3oCXUEFNP928HYUKnP4FYs65CvR6zipB,34091302912,QmR9rgSFTDFw9gRbxxQ9KQNSBytpWXPWkCPu51yTpxTEbT,baga6ea4seaqp5v6s3tgfjsub6s2dc4jhfxnghkjjlyasiodnjy6nq4nnw4lcway,2,bafyreiadwtozojrvrjd4c2a3t5ehfqadotydhwejvchahiyr7x7gp3ivm4,f01222595,2887395,,bafyreiedme7lnel723tzsezsiwzpgn2hzrkvhxsmjjjlpcd445faeezw54,f01225882,2887395,,bafyreidjugfrcs356ahaevtyjvzrbkd3g4vmvwdzz6bzhuohbj7fbslp2a,f0187709,2887395,,bafyreigpbwysnpebhix2smzb5i2wqlr2euemfduvkomibkn2ymv5baas5a,f02032191,2887395,,bafyreia6tpbdyvmwknv7gfypo7j3e4xikkumoew734epbwbjoqk2ltqyj4,f02186655,2887395,,bafyreihwnsu7vj7cfbjxa2xrz2hfoxikmbocsgnr75cpmnopukoyctnzge,f02301,2887395,,bafyreidqv2ogtu3z4dw5ynvuuabozocg2uvlp2dqjdbdzzu2w6ck2resbu,f0240185,2887395,,bafyreiciq6glvbqa4pzhos4ylqo4qbfinxu6grlv4ihnnenyx634a3ywyy,f03223,2887395,,bafyreieez73zeghnelistjpqdbalnuwxi7fs22nby42fuo27mpll6ritle,f0466405,2887395,,bafyreihbxrsvde73eudtsuoxw555fm5dn2263pylau3v5ie5khaqkoln6q,f0717969,2887395,,bafyreihaaj3veoaclewp6worbzeptbsdpy3crxf46lsk5mqro4bnfpgq3u,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e86340e-189e-4f50-8248-37581bfc24b6,fil-test010,fil-test010,,17180886010,QmaNU2Q8oLEnCrfYpGYZqaUDpEiXQFK6KyYW2LpDMXgjoQ.car,QmaNU2Q8oLEnCrfYpGYZqaUDpEiXQFK6KyYW2LpDMXgjoQ.car,,http://download2.storefrontiers.cn/ipfs/QmQ3hJoHMgi474RqpF5MWsASjeK58BWb4hRmarc46wig9X,34091302912,QmaNU2Q8oLEnCrfYpGYZqaUDpEiXQFK6KyYW2LpDMXgjoQ,baga6ea4seaqchvygay6vxdhyzjnwu4otwzuhowmje5ssu72rc76ohipcr7j4ida,2,bafyreia4pfqn6jzxqm4vsjkfcfgt6psjakdljf7ax5ngvtqe3yyehtda6e,f01222595,2887395,,bafyreic6so52chmuef5vor3yinhrwtbtnjlh37cz5vnuf63rl6noenrizu,f01225882,2887395,,bafyreictgy7btl4nblu4itdzq4hpucr4bxxa5mfhq5j5axxuzubwux7vgi,f0143858,2887395,,bafyreiedat4s4x5iv3bbiefxikzd5jrylor4krgurayesuxcggcs35qz6a,f0187709,2887395,,bafyreihkkuryrir6vi42hvc3ho5ekdkraefim7fiqvtgokfy5uyo3pc2nq,f02032191,2887395,,bafyreiepsymen2lpgvx34j2mcfm74y2brogru4x4gngq2ao6zu5uawpou4,f02301,2887395,,bafyreiawrz6phmp2zelhjwxqj5rdx327bon6riujhrswvik42l3mcrwbt4,f0240185,2887395,,bafyreiea72bo6ybunegpllj4uors63fhi2te4tbctfph7b3n6omx6ss3ne,f03223,2887395,,bafyreiaqrlahbxbhtaziwmmzcobi2bp3dpdcyb3j2q6lbjxoc4arse7odq,f0466405,2887395,,bafyreiffaaox6fc4kbwad4rbrfzd4sb2sjlignuwpa6c3ki2jqhz3fuyk4,f0717969,2887395,,bafyreihzbef32sedpcxpwo2l6utqjifa3vqcpjyoq6zzyobz4xkz7kjnuy,f08399,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba69e9c2-bc17-4fbb-a115-fde1dbaccc41,fil-test010,fil-test010,,17180886010,QmaSPDcP4VRrpu75eeVupN1DL1LPeHe21jrKtHSRdJxEeU.car,QmaSPDcP4VRrpu75eeVupN1DL1LPeHe21jrKtHSRdJxEeU.car,,http://download2.storefrontiers.cn/ipfs/QmWgeTVrn1e8gr9SypNgoJ3LNzn3NtqYbx3xb4jk8bYJjp,34091302912,QmaSPDcP4VRrpu75eeVupN1DL1LPeHe21jrKtHSRdJxEeU,baga6ea4seaqg3ywd7d2b67fc4rwnh7y6uty3j53pgowp5nbwximp7ozslc3p4da,2,bafyreiaqxbjxeoafrw6ltnoiglsim7b6hcaxaseovtevqwgxot6ygtka6m,f01222595,2887395,,bafyreieswc25slkj6xntlka322sj3vrwaed4gdvcgdjdwtbphqvnlgmttq,f01225882,2887395,,bafyreihhusdiq6i4bmymvisistogokuk5bk24fptrmq2ufvn4gv5wjjam4,f0143858,2887395,,bafyreiexd5ay4vjvetgwacnwgvevycysaom3vhoxildsxo222ural545ku,f0187709,2887395,,bafyreigyzkjzup7o3rhi6hd6zkgxnrgnxlxcvnqtdtwkjen255hsjt43aq,f02032191,2887395,,bafyreibpoxwoam4o3jowokp5ypmqv3cppboagka3yzy7l5ajdslpera2iy,f02186655,2887395,,bafyreihewbkoxrjfp34nflc4btcfhaifnhuihxhwcyl7vzyansmctgkjvi,f02301,2887395,,bafyreif63tcc6lbsg4jd5oxzyostnfycitbfnln6yma4ntxv6rz64q7nue,f0240185,2887395,,bafyreienjlzpvwwz3qvx6itpnt5he3zfvqojp3faeos3hk6uzyb5lxhuae,f03223,2887395,,bafyreielqexiojlbzezkhmp5ismpi3nu52ithng23j4ho3khvdd5ogy2fi,f0466405,2887395,,bafyreiaczzjpb3hc7hlokit66w7nxg63hvqkh54jwylvbzqn27ulb4dqk4,f0717969,2887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
